category,name,price,url,image_url,description
Desktop,[STORM] EK-98X3D897XT,439800,https://www.stormst.com/products/detail/614,https://www.stormst.com/upload/save_image/1208143230_693662ee707d2.png,仕様 / AMD Ryzen7 9800X3D / DDR5メモリ 32GB / RX9070XT 16G / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-75F856,289800,https://www.stormst.com/products/detail/613,https://www.stormst.com/upload/save_image/1208142456_6936612881ef4.png,仕様 / AMD Ryzen5 7500F / DDR5メモリ 32GB / RTX 5060 8GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit
Desktop,[STORM] EK-97X856,319800,https://www.stormst.com/products/detail/612,https://www.stormst.com/upload/save_image/1208142156_693660744a6ed.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ 32GB / RTX 5060 8GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit
Desktop,[STORM] EK-75F856Ti8,309800,https://www.stormst.com/products/detail/611,https://www.stormst.com/upload/save_image/1208135256_693659a8024dd.png,仕様 / AMD Ryzen5 7500F / DDR5メモリ 32GB / RTX 5060Ti 8GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit
Desktop,[STORM] EK-75F856Ti16,329800,https://www.stormst.com/products/detail/610,https://www.stormst.com/upload/save_image/1208133756_69365624dafdb.png,仕様 / AMD Ryzen5 7500F / DDR5メモリ 32GB / RTX 5060Ti 16GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit
Desktop,[STORM] EK-97X856Ti16,349800,https://www.stormst.com/products/detail/609,https://www.stormst.com/upload/save_image/1208133234_693654e204fce.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ 32GB / RTX 5060Ti 16GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit
Desktop,[STORM] EK-97X857,313000,https://www.stormst.com/products/detail/608,https://www.stormst.com/upload/save_image/1208132741_693653bda8f5a.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ 32GB / RTX 5070 12GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-78X3D857,326000,https://www.stormst.com/products/detail/607,https://www.stormst.com/upload/save_image/1208132304_693652a8a593e.png,仕様 / AMD Ryzen7 7800X3D / DDR5メモリ 32GB / RTX 5070 12GB / NVMeSSD 1TB / Windows11 Home 64bit / 無線LAN/Bluetooth対応マザーボード / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-98X3D857,354800,https://www.stormst.com/products/detail/606,https://www.stormst.com/upload/save_image/1208132047_6936521f65a24.png,仕様 / AMD Ryzen7 9800X3D / DDR5メモリ 32GB / RTX 5070 12GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-97X857Ti,364800,https://www.stormst.com/products/detail/605,https://www.stormst.com/upload/save_image/1208131719_6936514f31c06.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ 32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / Windows11 Home 64bit / 無線LAN/Bluetooth対応マザーボード / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
